Label,Title,Poet,Poem,Tags,Poem_word_count,Poem_char_count
the spiritual,Unholy Sonnet 11,Mark Jarman,"Half asleep in prayer I said the right thing And felt a sudden pleasure come into The room or my own body. In the dark, Charged with a change of atmosphere, at first I couldn’t tell my body from the room. And I was wide awake, full of this feeling, Alert as though I’d heard a doorknob twist, A drawer pulled, and instead of terror knew The intrusion of an overwhelming joy. I had said thanks and this was the response. But how I said it or what I said it for I still cannot recall and I have tried All sorts of ways all hours of the night. Once was enough to be dissatisfied.",['religion'],115,576
the spiritual,Unholy Sonnet 13,Mark Jarman,"Drunk on the Umbrian hills at dusk and drunk On one pink cloud that stood beside the moon, Drunk on the moon, a marble smile, and drunk, Two young Americans, on one another, Far from home and wanting this forever— Who needed God? We had our bodies, bread, And glasses of a raw, green, local wine, And watched our Godless perfect darkness breed Enormous softly burning ancient stars. Who needed God? And why do I ask now? Because I’m older and I think God stirs In details that keep bringing back that time, Details that are just as vivid now— Our bodies, bread, a sharp Umbrian wine.","['activities', 'travels & journeys', 'nature', 'religion']",107,583
the spiritual,The Pope Replies to the Ayatollah Khomeini,Ishmael Reed,"My Dear Khomeini: I read your fourteen thousand dollar ad asking me why the Vatican waited all of these years to send an envoy to complain about conditions in Iran You’re right, we should have sent one when the Shah was in power, look, I’m in total agreement with you Khomeini, that Christ, had he lived in Iran under the Shah, would have led the biggest damned revolt you ever saw Believe me, Khomeini, I knew about the Shah’s decadence, his extravagance his misdeeds, and how he lolled about in luxury with Iran’s loot I knew about the trail of jewels which led to his Dad’s capture but a fella has to eat and so when David Rockefeller asked me to do something how could I refuse? You can afford to be holier than thou What is it, 30 dollars per barrel these days? You must be bathing in oil While each day I suffer a new indignity You know that rock record they made me do? It’s 300 on the Charts which is about as low as you can get. And I guess you read where I had to call in all those Cardinals and for the first time reveal the Vatican budget? I had to just about get down on my hands and knees to get them to co-sign for a loan The Vatican jet has a mechanical problem and the Rolls-Royce needs a new engine The staff hasn’t been paid in months and the power company is threatening to turn off the candles To add to that, the building inspector has listed us as having 30,000 code violations I’m telling you, Khomeini, that so many people are leaving the church I have this nightmare where I wake up one day in Los Angeles and I’m the only one left Pretty soon we’ll be one of those cults you read about in the San Francisco Chronicle","['religion', 'arts & sciences', 'humor & satire', 'social commentaries']",318,1643
the spiritual,Without Regret,Eleanor Wilner,"Nights, by the light of whatever would burn: tallow, tinder and the silken rope of wick that burns slow, slow we wove the baskets from the long gold strands of wheat that were another silk: worm soul spun the one, yellow seed in the dark soil, the other. The fields lay fallow, swollen with frost, expectant winter. Mud clung to the edges of our gowns; we had hung back like shadows on the walls of trees and watched. In the little circles that our tapers threw, murdered men rose red in their clanging armor, muttered words that bled through the bars of iron masks: the lord who sold us to the glory fields, lied.",['religion'],114,614
the spiritual,In the Absence of Bliss,Maxine Kumin,"Museum of the Diaspora, Tel Aviv The roasting alive of rabbis in the ardor of the Crusades went unremarked in Europe from the Holy Roman Empire to 1918,","['activities', 'school & learning', 'religion', 'social commentaries', 'crime & punishment', 'history & politics', 'war & conflict', 'yom kippur']",28,152
the spiritual,The Virgin Considered as a Picture,Edgar Bowers,"Her unawed face, whose pose so long assumed Is touched with what reality we feel, Bends to itself and, to itself resumed, Restores a tender fiction to the real. And in her artful posture movement lies Whose timeless motion flesh must so conceal; Yet what her pose conceals we might surmise And might pretend to gather from her eyes The final motion flesh gives up to art. But slowly, if we watch her long enough, The nerves grow subtler, and she moves apart Into a space too dim with time and blood For our set eyes to follow true enough, Or nerves to guess about her, if they would.","['religion', 'arts & sciences', 'painting & sculpture', 'christmas', 'easter']",109,583
the spiritual,The Second Coming,William Butler Yeats,"Turning and turning in the widening gyre The falcon cannot hear the falconer; Things fall apart; the centre cannot hold; Mere anarchy is loosed upon the world, The blood-dimmed tide is loosed, and everywhere The ceremony of innocence is drowned; The best lack all conviction, while the worst Are full of passionate intensity. Surely some revelation is at hand; Surely the Second Coming is at hand. The Second Coming! Hardly are those words out When a vast image out of Spiritus Mundi Troubles my sight: somewhere in sands of the desert A shape with lion body and the head of a man, A gaze blank and pitiless as the sun, Is moving its slow thighs, while all about it Reel shadows of the indignant desert birds. The darkness drops again; but now I know That twenty centuries of stony sleep Were vexed to nightmare by a rocking cradle, And what rough beast, its hour come round at last, Slouches towards Bethlehem to be born?","['religion', 'god & the divine', 'social commentaries', 'history & politics']",164,922
the spiritual,A Penitent Considers Another Coming of Mary,Gwendolyn Brooks,"For Reverend Theodore Richardson If Mary came would Mary Forgive, as Mothers may, And sad and second Saviour Furnish us today? She would not shake her head and leave This military air, But ratify a modern hay, And put her Baby there. Mary would not punish men— If Mary came again.","['living', 'parenthood', 'religion', 'social commentaries', 'christmas']",51,280
the spiritual,Visions,William E. Stafford,"1Once in Mexico an old man was leading on a string—was it a cat? And we saw it was a tarantula sidling along in the dust, writing a message from God for people who thought they knew where creature-life ended. 2We came upon scenes like that, the world back of a lurid pane of glass. Like in Reno—they have emptied Hollywood and ordered the extras and the stars to go get married and divorced in Reno, making up their stories as they go and letting their little dogs decide which machines or churches to put nickels and dimes into. 3One day in a cut quick to the bone it was white, white; and then the world came in. I got a tourniquet going, but the snow had learned a whole new way to look at the sky, as in Maryland in the red fields, how the stones come startlingly white, on the battlefields, the cemeteries, along the gouged-out roads. There history blows about on dandelion seeds. 4On the plains near Wakeeney, above the ground, short of the earth, at the level of the eyes, a sunset ray extended for miles. We drove along it, and let our thoughts down gingerly to touch what happened, where Genevieve lived. She went out of the world, for death. Her town holds quiet in the big plain. Lights witness one by one all over what still abides. There was no one better. Her town, her town, her town, the tires repeat as we go by. 5For those my friends who want me to know, to discover and combine: all my best thoughts I roll up and let fall carelessly. It is better than no one follow even the pattern I look onto the back of my hand, for many visions I haven’t dared follow may gather and combine in a flash. Away off. in a space in the sky, I let the sky look at me, and I look back and do not say anything.","['nature', 'animals', 'religion', 'social commentaries', 'history & politics']",331,1710
the spiritual,Koheleth,Louis Untermeyer,"I waited and worked To win myself leisure, Till loneliness irked And I turned to raw pleasure. I drank and I gamed, I feasted and wasted, Till, sick and ashamed, The food stood untasted. I searched in the Book For rooted convictions, Till the badgered brain shook With its own contradictions. Then, done with the speech, Of the foolishly lettered, I started to teach Life cannot be bettered: That the warrior fails Whatever his weapon, And nothing avails While time and chance happen. That fools who assure men With lies are respected, While the vision of pure men Is scorned and rejected. That a wise man goes grieving Even in Zion, While any dog living Outroars a dead lion.",['religion'],119,676
the spiritual,Morality,Matthew Arnold,"We cannot kindle when we will The fire which in the heart resides; The spirit bloweth and is still, In mystery our soul abides. But tasks in hours of insight will'd Can be through hours of gloom fulfill'd. With aching hands and bleeding feet We dig and heap, lay stone on stone; We bear the burden and the heat Of the long day, and wish 'twere done. Not till the hours of light return, All we have built do we discern. Then, when the clouds are off the soul, When thou dost bask in Nature's eye, Ask, how she view'd thy self-control, Thy struggling, task'd morality— Nature, whose free, light, cheerful air, Oft made thee, in thy gloom, despair. And she, whose censure thou dost dread, Whose eye thou wast afraid to seek, See, on her face a glow is spread, A strong emotion on her cheek! ""Ah, child!"" she cries, ""that strife divine, Whence was it, for it is not mine? ""There is no effort on my brow— I do not strive, I do not weep; I rush with the swift spheres and glow In joy, and when I will, I sleep. Yet that severe, that earnest air, I saw, I felt it once—but where? ""I knew not yet the gauge of time, Nor wore the manacles of space; I felt it in some other clime, I saw it in some other place. 'Twas when the heavenly house I trod, And lay upon the breast of God.""","['living', 'time & brevity', 'activities', 'jobs & working', 'religion', 'god & the divine']",248,1271
the spiritual,The New Decalogue,Ambrose Bierce,"Have but one God: thy knees were sore If bent in prayer to three or four. Adore no images save those The coinage of thy country shows. Take not the Name in vain. Direct Thy swearing unto some effect. Thy hand from Sunday work be held— Work not at all unless compelled. Honor thy parents, and perchance Their wills thy fortunes may advance. Kill not—death liberates thy foe From persecution’s constant woe. Kiss not thy neighbor’s wife. Of course There’s no objection to divorce. To steal were folly, for ’tis plain In cheating there is greater gain. Bear not false witness. Shake your head And say that you have “heard it said.” Who stays to covet ne’er will catch An opportunity to snatch.","['religion', 'god & the divine', 'arts & sciences', 'humor & satire', 'social commentaries', 'crime & punishment']",123,690
the spiritual,I Heard an Angel,William Blake,I heard an Angel singing When the day was springing Mercy Pity Peace Is the worlds release Thus he sung all day Over the new mown hay Till the sun went down And haycocks looked brown I heard a Devil curse Over the heath & the furze Mercy could be no more If there was nobody poor And pity no more could be If all were as happy as we At his curse the sun went down And the heavens gave a frown Down pourd the heavy rain Over the new reapd grain And Miseries increase Is Mercy Pity Peace,"['living', 'sorrow & grieving', 'nature', 'landscapes & pastorals', 'religion', 'christianity']",100,485
the spiritual,Introduction to the Songs of Experience,William Blake,"Hear the voice of the Bard! Who Present, Past, & Future sees Whose ears have heard, The Holy Word, That walk'd among the ancient trees. Calling the lapsed Soul And weeping in the evening dew: That might controll, The starry pole; And fallen fallen light renew! O Earth O Earth return! Arise from out the dewy grass; Night is worn, And the morn Rises from the slumberous mass. Turn away no more: Why wilt thou turn away The starry floor The watry shore Is giv'n thee till the break of day.","['nature', 'trees & flowers', 'religion', 'christianity']",91,488
the spiritual,The Little Vagabond,William Blake,"Dear Mother, dear Mother, the Church is cold, But the Ale-house is healthy & pleasant & warm; Besides I can tell where I am use'd well, Such usage in heaven will never do well. But if at the Church they would give us some Ale. And a pleasant fire, our souls to regale; We'd sing and we'd pray, all the live-long day; Nor ever once wish from the Church to stray, Then the Parson might preach & drink & sing. And we'd be as happy as birds in the spring: And modest dame Lurch, who is always at Church, Would not have bandy children nor fasting nor birch. And God like a father rejoicing to see, His children as pleasant and happy as he: Would have no more quarrel with the Devil or the Barrel But kiss him & give him both drink and apparel.","['activities', 'eating & drinking', 'religion', 'god & the divine', 'social commentaries', 'class']",145,738
the spiritual,"Silent, Silent Night",William Blake,Silent Silent Night Quench the holy light Of thy torches bright For possessd of Day Thousand spirits stray That sweet joys betray Why should joys be sweet Used with deceit Nor with sorrows meet But an honest joy Does itself destroy For a harlot coy,"['nature', 'stars', 'planets', 'heavens', 'religion']",45,248
the spiritual,Plead for Me,Emily Brontë,"O thy bright eyes must answer now, When Reason, with a scornful brow, Is mocking at my overthrow; O thy sweet tongue must plead for me And tell why I have chosen thee! Stern Reason is to judgment come Arrayed in all her forms of gloom: Wilt thou my advocate be dumb? No, radiant angel, speak and say Why I did cast the world away; Why I have persevered to shun The common paths that others run; And on a strange road journeyed on Heedless alike of Wealth and Power— Of Glory's wreath and Pleasure's flower. These once indeed seemed Beings divine, And they perchance heard vows of mine And saw my offerings on their shrine— But, careless gifts are seldom prized, And mine were worthily despised; So with a ready heart I swore To seek their altar-stone no more, And gave my spirit to adore Thee, ever present, phantom thing— My slave, my comrade, and my King! A slave because I rule thee still; Incline thee to my changeful will And make thy influence good or ill— A comrade, for by day and night Thou art my intimate delight— My Darling Pain that wounds and sears And wrings a blessing out from tears By deadening me to real cares; And yet, a king—though prudence well Have taught thy subject to rebel. And am I wrong to worship where Faith cannot doubt nor Hope despair, Since my own soul can grant my prayer? Speak, God of Visions, plead for me And tell why I have chosen thee!","['religion', 'faith & doubt', 'god & the divine']",257,1378
the spiritual,Past and Future,Elizabeth Barrett Browning,"MY future will not copy fair my pastOn any leaf but Heaven's. Be fully done,Supernal Will ! I would not fain be oneWho, satisfying thirst and breaking fastUpon the fulness of the heart, at lastSaith no grace after meat. My wine hath runIndeed out of my cup, and there is noneTo gather up the bread of my repastScattered and trampled ! Yet I find some goodIn earth's green herbs, and streams that bubble upClear from the darkling ground, — content untilI sit with angels before better food.Dear Christ ! when thy new vintage fills my cup,This hand shall shake no more, nor that wine spill.","['living', 'religion', 'christianity', 'funerals']",105,588
the spiritual,The Pilgrim,John Bunyan,"Who would true Valour see Let him come hither; One here will Constant be, Come Wind, come Weather. There's no Discouragement, Shall make him once Relent, His first avow'd Intent, To be a Pilgrim","['activities', 'travels & journeys', 'religion', 'god & the divine']",34,194
the spiritual,Upon Apparel,John Bunyan,"XVI. Upon Apparel. God gave us Cloaths to hide our Nakedness, And we by them, do it expose to View. Our Pride, and unclean Minds, to an excess, By our Apparel we to others shew.","['religion', 'god & the divine']",35,177
the spiritual,I Am!,John Clare,"I am—yet what I am none cares or knows; My friends forsake me like a memory lost: I am the self-consumer of my woes— They rise and vanish in oblivious host, Like shadows in love’s frenzied stifled throes And yet I am, and live—like vapours tossed Into the nothingness of scorn and noise, Into the living sea of waking dreams, Where there is neither sense of life or joys, But the vast shipwreck of my life’s esteems; Even the dearest that I loved the best Are strange—nay, rather, stranger than the rest. I long for scenes where man hath never trod A place where woman never smiled or wept There to abide with my Creator, God, And sleep as I in childhood sweetly slept, Untroubling and untroubled where I lie The grass below—above the vaulted sky.","['living', 'disappointment & failure', 'religion', 'god & the divine']",136,747
the spiritual,"Hymn before Sun-rise, in the Vale of Chamouni",Samuel Taylor Coleridge,"Hast thou a charm to stay the morning-star In his steep course? So long he seems to pause On thy bald awful head, O sovran BLANC, The Arve and Arveiron at thy base Rave ceaselessly; but thou, most awful Form! Risest from forth thy silent sea of pines, How silently! Around thee and above Deep is the air and dark, substantial, black, An ebon mass: methinks thou piercest it, As with a wedge! But when I look again, It is thine own calm home, thy crystal shrine, Thy habitation from eternity! O dread and silent Mount! I gazed upon thee, Till thou, still present to the bodily sense, Didst vanish from my thought: entranced in prayer I worshipped the Invisible alone. Yet, like some sweet beguiling melody, So sweet, we know not we are listening to it, Thou, the meanwhile, wast blending with my Thought, Yea, with my Life and Life's own secret joy: Till the dilating Soul, enrapt, transfused, Into the mighty vision passing—there As in her natural form, swelled vast to Heaven! Awake, my soul! not only passive praise Thou owest! not alone these swelling tears, Mute thanks and secret ecstasy! Awake, Voice of sweet song! Awake, my heart, awake! Green vales and icy cliffs, all join my Hymn. Thou first and chief, sole sovereign of the Vale! O struggling with the darkness all the night, And visited all night by troops of stars, Or when they climb the sky or when they sink: Companion of the morning-star at dawn, Thyself Earth's rosy star, and of the dawn Co-herald: wake, O wake, and utter praise! Who sank thy sunless pillars deep in Earth? Who filled thy countenance with rosy light? Who made thee parent of perpetual streams? And you, ye five wild torrents fiercely glad! Who called you forth from night and utter death, From dark and icy caverns called you forth, Down those precipitous, black, jagg","['nature', 'animals', 'landscapes & pastorals', 'seas', 'rivers', '& streams', 'stars', 'planets', 'heavens', 'trees & flowers', 'weather', 'religion', 'christianity', 'faith & doubt', 'god & the divine']",319,1806
the spiritual,Work without Hope,Samuel Taylor Coleridge,"Lines Composed 21st February 1825 All Nature seems at work. Slugs leave their lair— The bees are stirring—birds are on the wing— And Winter slumbering in the open air, Wears on his smiling face a dream of Spring! And I the while, the sole unbusy thing, Nor honey make, nor pair, nor build, nor sing. Yet well I ken the banks where amaranths blow, Have traced the fount whence streams of nectar flow. Bloom, O ye amaranths! bloom for whom ye may, For me ye bloom not! Glide, rich streams, away! With lips unbrightened, wreathless brow, I stroll: And would you learn the spells that drowse my soul? Work without Hope draws nectar in a sieve, And Hope without an object cannot live.","['living', 'disappointment & failure', 'sorrow & grieving', 'the mind', 'activities', 'jobs & working', 'nature', 'animals', 'landscapes & pastorals', 'trees & flowers', 'winter', 'religion', 'faith & doubt']",123,679
the spiritual,"Song: Your hay it is mow'd, and your corn is reap'd",John Dryden,"From King Arthur COMUS Your hay it is mow'd, and your corn is reap'd; Your barns will be full, and your hovels heap'd: Come, my boys, come; Come, my boys, come; And merrily roar out Harvest Home. CHORUS Come, my boys, come; Come, my boys, come; And merrily roar out Harvest Home. MAN We ha' cheated the parson, we'll cheat him agen, For why should a blockhead ha' one in ten? One in ten, One in ten, For why should a blockhead ha' one in ten? For prating so long like a book-learn'd sot, Till pudding and dumplin burn to pot, Burn to pot, Burn to pot, Till pudding and dumplin burn to pot. CHORUS Burn to pot, Burn to pot, Till pudding and dumplin burn to pot. We'll toss off our ale till we canno' stand, And Hoigh for the honour of Old England: Old England, Old England, And Hoigh for the honour of Old England. CHORUS Old England, Old England, And Hoigh for the honour of Old England.","['religion', 'arts & sciences', 'humor & satire', 'social commentaries', 'class']",170,887
the spiritual,"Veni, Creator Spiritus",John Dryden,"Creator Spirit, by whose aid The world's foundations first were laid, Come, visit ev'ry pious mind; Come, pour thy joys on human kind; From sin, and sorrow set us free; And make thy temples worthy Thee. O, Source of uncreated Light, The Father's promis'd Paraclete! Thrice Holy Fount, thrice Holy Fire, Our hearts with heav'nly love inspire; Come, and thy Sacred Unction bring To sanctify us, while we sing! Plenteous of grace, descend from high, Rich in thy sev'n-fold energy! Thou strength of his Almighty Hand, Whose pow'r does heav'n and earth command: Proceeding Spirit, our Defence, Who do'st the gift of tongues dispence, And crown'st thy gift with eloquence! Refine and purge our earthly parts; But, oh, inflame and fire our hearts! Our frailties help, our vice control; Submit the senses to the soul; And when rebellious they are grown, Then, lay thy hand, and hold 'em down. Chase from our minds th' Infernal Foe; And peace, the fruit of love, bestow; And, lest our feet should step astray, Protect, and guide us in the way. Make us Eternal Truths receive, And practise, all that we believe: Give us thy self, that we may see The Father and the Son, by thee. Immortal honour, endless fame, Attend th' Almighty Father's name: The Saviour Son be glorified, Who for lost Man's redemption died: And equal adoration be, Eternal Paraclete, to thee.","['religion', 'christianity']",231,1352
the spiritual,Preludes,T. S. Eliot,"I The winter evening settles down With smell of steaks in passageways. Six o’clock. The burnt-out ends of smoky days. And now a gusty shower wraps The grimy scraps Of withered leaves about your feet And newspapers from vacant lots; The showers beat On broken blinds and chimney-pots, And at the corner of the street A lonely cab-horse steams and stamps. And then the lighting of the lamps.II The morning comes to consciousness Of faint stale smells of beer From the sawdust-trampled street With all its muddy feet that press To early coffee-stands. With the other masquerades That time resumes, One thinks of all the hands That are raising dingy shades In a thousand furnished rooms.III You tossed a blanket from the bed, You lay upon your back, and waited; You dozed, and watched the night revealing The thousand sordid images Of which your soul was constituted; They flickered against the ceiling. And when all the world came back And the light crept up between the shutters And you heard the sparrows in the gutters, You had such a vision of the street As the street hardly understands; Sitting along the bed’s edge, where You curled the papers from your hair, Or clasped the yellow soles of feet In the palms of both soiled hands.IV His soul stretched tight across the skies That fade behind a city block, Or trampled by insistent feet At four and five and six o’clock; And short square fingers stuffing pipes, And evening newspapers, and eyes Assured of certain certainties, The conscience of a blackened street Impatient to assume the world. I am moved by fancies that are curled Around these images, and cling: The notion of some infinitely gentle Infinitely suffering thing. Wipe your hand across your mouth, and laugh; The worlds revolve like ancient women Gathering fuel in vacant lots.","['living', 'disappointment & failure', 'nature', 'winter', 'religion', 'faith & doubt', 'social commentaries', 'cities & urban life']",307,1796
the spiritual,Jordan (I),George Herbert,"Who says that fictions only and false hair Become a verse? Is there in truth no beauty? Is all good structure in a winding stair? May no lines pass, except they do their duty Not to a true, but painted chair? Is it no verse, except enchanted groves And sudden arbours shadow coarse-spun lines? Must purling streams refresh a lover's loves? Must all be veil'd, while he that reads, divines, Catching the sense at two removes? Shepherds are honest people; let them sing; Riddle who list, for me, and pull for prime; I envy no man's nightingale or spring; Nor let them punish me with loss of rhyme, Who plainly say, my God, my King.","['religion', 'christianity', 'faith & doubt', 'god & the divine', 'arts & sciences', 'poetry & poets']",115,629
the spiritual,Prayer (I),George Herbert,"Prayer the church's banquet, angel's age, God's breath in man returning to his birth, The soul in paraphrase, heart in pilgrimage, The Christian plummet sounding heav'n and earth Engine against th' Almighty, sinner's tow'r, Reversed thunder, Christ-side-piercing spear, The six-days world transposing in an hour, A kind of tune, which all things hear and fear; Softness, and peace, and joy, and love, and bliss, Exalted manna, gladness of the best, Heaven in ordinary, man well drest, The milky way, the bird of Paradise, Church-bells beyond the stars heard, the soul's blood, The land of spices; something understood.","['living', 'religion', 'christianity', 'faith & doubt', 'god & the divine']",97,618
the spiritual,The Quip,George Herbert,"The merry World did on a day With his train-bands and mates agree To meet together where I lay, And all in sport to jeer at me. First Beauty crept into a rose, Which when I pluck'd not, ""Sir,"" said she, ""Tell me, I pray, whose hands are those?"" But Thou shalt answer, Lord, for me. Then Money came, and chinking still, ""What tune is this, poor man?"" said he; ""I heard in music you had skill:"" But Thou shalt answer, Lord, for me. Then came brave Glory puffing by In silks that whistled, who but he? He scarce allow'd me half an eye: But Thou shalt answer, Lord, for me. Then came quick Wit and Conversation, And he would needs a comfort be, And, to be short, make an oration: But Thou shalt answer, Lord, for me. Yet when the hour of Thy design To answer these fine things shall come, Speak not at large, say, I am Thine; And then they have their answer home.","['religion', 'christianity', 'faith & doubt', 'god & the divine']",167,859
the spiritual,"'I wake and feel the fell of dark, not day'",Gerard Manley Hopkins,"I wake and feel the fell of dark, not day.What hours, O what black hours we have spent This night! what sights you, heart, saw; ways you went! And more must, in yet longer light's delay. With witness I speak this. But where I say Hours I mean years, mean life. And my lament Is cries countless, cries like dead letters sent To dearest him that lives alas! away. I am gall, I am heartburn. God's most deep decree Bitter would have me taste: my taste was me; Bones built in me, flesh filled, blood brimmed the curse. Selfyeast of spirit a dull dough sours. I see The lost are like this, and their scourge to be As I am mine, their sweating selves; but worse.","['religion', 'faith & doubt', 'god & the divine']",126,656
the spiritual,That Nature is a Heraclitean Fire and of the comfort of the Resurrection,Gerard Manley Hopkins,"Cloud-puffball, torn tufts, tossed pillows | flaunt forth, then chevy on an air- Built thoroughfare: heaven-roysterers, in gay-gangs | they throng; they glitter in marches. Down roughcast, down dazzling whitewash, | wherever an elm arches, Shivelights and shadowtackle ín long | lashes lace, lance, and pair. Delightfully the bright wind boisterous | ropes, wrestles, beats earth bare Of yestertempest's creases; | in pool and rut peel parches Squandering ooze to squeezed | dough, crust, dust; stanches, starches Squadroned masks and manmarks | treadmire toil there Footfretted in it. Million-fuelèd, | nature's bonfire burns on. But quench her bonniest, dearest | to her, her clearest-selvèd spark Man, how fast his firedint, | his mark on mind, is gone! Both are in an unfathomable, all is in an enormous dark Drowned. O pity and indig | nation! Manshape, that shone Sheer off, disseveral, a star, | death blots black out; nor mark Is any of him at all so stark But vastness blurs and time | beats level. Enough! the Resurrection, A heart's-clarion! Away grief's gasping, | joyless days, dejection. Across my foundering deck shone A beacon, an eternal beam. | Flesh fade, and mortal trash Fall to the residuary worm; | world's wildfire, leave but ash: In a flash, at a trumpet crash, I am all at once what Christ is, | since he was what I am, and This Jack, joke, poor potsherd, | patch, matchwood, immortal diamond, Is immortal diamond.","['nature', 'religion', 'christianity']",241,1440
the spiritual,"'No worst, there is none. Pitched past pitch of grief.'",Gerard Manley Hopkins,"No worst, there is none. Pitched past pitch of grief, More pangs will, schooled at forepangs, wilder wring. Comforter, where, where is your comforting? Mary, mother of us, where is your relief? My cries heave, herds-long; huddle in a main, a chief Woe, wórld-sorrow; on an áge-old anvil wince and sing — Then lull, then leave off. Fury had shrieked 'No ling- ering! Let me be fell: force I must be brief.""' O the mind, mind has mountains; cliffs of fall Frightful, sheer, no-man-fathomed. Hold them cheap May who ne'er hung there. Nor does long our small Durance deal with that steep or deep. Here! creep, Wretch, under a comfort serves in a whirlwind: all Life death does end and each day dies with sleep.","['living', 'sorrow & grieving', 'religion', 'faith & doubt']",125,706
the spiritual,Pied Beauty,Gerard Manley Hopkins,"Glory be to God for dappled things – For skies of couple-colour as a brinded cow; For rose-moles all in stipple upon trout that swim; Fresh-firecoal chestnut-falls; finches’ wings; Landscape plotted and pieced – fold, fallow, and plough; And áll trádes, their gear and tackle and trim. All things counter, original, spare, strange; Whatever is fickle, freckled (who knows how?) With swift, slow; sweet, sour; adazzle, dim; He fathers-forth whose beauty is past change: Praise him.","['nature', 'religion', 'god & the divine']",76,480
the spiritual,Spring and Fall,Gerard Manley Hopkins,"to a young child Márgarét, áre you gríeving Over Goldengrove unleaving? Leáves like the things of man, youWith your fresh thoughts care for, can you? Ah! ás the heart grows older It will come to such sights colder By and by, nor spare a sigh Though worlds of wanwood leafmeal lie; And yet you wíll weep and know why. Now no matter, child, the name: Sórrow’s spríngs áre the same. Nor mouth had, no nor mind, expressed What heart heard of, ghost guessed: It ís the blight man was born for, It is Margaret you mourn for.","['living', 'coming of age', 'sorrow & grieving', 'nature', 'fall', 'religion']",97,518
the spiritual,The Starlight Night,Gerard Manley Hopkins,"Look at the stars! look, look up at the skies! O look at all the fire-folk sitting in the air! The bright boroughs, the circle-citadels there! Down in dim woods the diamond delves! the elves'-eyes! The grey lawns cold where gold, where quickgold lies! Wind-beat whitebeam! airy abeles set on a flare! Flake-doves sent floating forth at a farmyard scare! Ah well! it is all a purchase, all is a prize. Buy then! bid then! — What? — Prayer, patience, alms, vows. Look, look: a May-mess, like on orchard boughs! Look! March-bloom, like on mealed-with-yellow sallows! These are indeed the barn; withindoors house The shocks. This piece-bright paling shuts the spouse Christ home, Christ and his mother and all his hallows.","['nature', 'stars', 'planets', 'heavens', 'religion', 'christianity']",121,718
the spiritual,"'Thou art indeed just, Lord, if I contend'",Gerard Manley Hopkins,"Justus quidem tu es, Domine, si disputem tecum; verumtamen justa loquar ad te: Quare via impiorum prosperatur? &c. Thou art indeed just, Lord, if I contend With thee; but, sir, so what I plead is just. Why do sinners’ ways prosper? and why must Disappointment all I endeavour end? Wert thou my enemy, O thou my friend, How wouldst thou worse, I wonder, than thou dost Defeat, thwart me? Oh, the sots and thralls of lust Do in spare hours more thrive than I that spend, Sir, life upon thy cause. See, banks and brakes Now, leavèd how thick! lacèd they are again With fretty chervil, look, and fresh wind shakes Them; birds build – but not I build; no, but strain, Time’s eunuch, and not breed one work that wakes. Mine, O thou lord of life, send my roots rain.","['living', 'disappointment & failure', 'religion', 'faith & doubt', 'god & the divine']",141,759
the spiritual,A Hymn to God the Father,Ben Jonson,"Hear me, O God! A broken heart Is my best part. Use still thy rod, That I may prove Therein thy Love. If thou hadst not Been stern to me, But left me free, I had forgot Myself and thee. For sin's so sweet, As minds ill-bent Rarely repent, Until they meet Their punishment. Who more can crave Than thou hast done? That gav'st a Son, To free a slave, First made of nought; With all since bought. Sin, Death, and Hell His glorious name Quite overcame, Yet I rebel And slight the same. But I'll come in Before my loss Me farther toss, As sure to win Under His cross.","['religion', 'christianity', 'god & the divine']",111,562
the spiritual,To Sleep,John Keats,"O soft embalmer of the still midnight, Shutting, with careful fingers and benign,Our gloom-pleas'd eyes, embower'd from the light, Enshaded in forgetfulness divine:O soothest Sleep! if so it please thee, close In midst of this thine hymn my willing eyes,Or wait the ""Amen,"" ere thy poppy throws Around my bed its lulling charities.Then save me, or the passed day will shineUpon my pillow, breeding many woes,— Save me from curious Conscience, that still lordsIts strength for darkness, burrowing like a mole; Turn the key deftly in the oiled wards,And seal the hushed Casket of my Soul.","['living', 'disappointment & failure', 'religion']",96,586
the spiritual,Prayer of a Soldier in France,Joyce Kilmer,"My shoulders ache beneath my pack (Lie easier, Cross, upon His back). I march with feet that burn and smart (Tread, Holy Feet, upon my heart). Men shout at me who may not speak (They scourged Thy back and smote Thy cheek). I may not lift a hand to clear My eyes of salty drops that sear. (Then shall my fickle soul forget Thy agony of Bloody Sweat?) My rifle hand is stiff and numb (From Thy pierced palm red rivers come). Lord, Thou didst suffer more for me Than all the hosts of land and sea. So let me render back again This millionth of Thy gift. Amen.","['the body', 'nature', 'religion', 'christianity', 'faith & doubt', 'social commentaries', 'heroes & patriotism']",109,556
